Country,Total confirmed,Total_confirmed_today,Total_deaths,Total_deaths_today,Total_Recoveries,Total_Recoveries_today,Active_confirmed,Critical,Mortality_close,Mortality_confirmed,Total_tests,Total_tests_today
france,"178,870",810,"27,425",351,"59,605",932,"91,840","2,299 (3%)","91,840",15%,"1,384,633",0
germany,"174,975",877,"7,928",67,"150,300","1,600","16,747","1,329 (8%)","16,747",5%,"3,147,771",0
turkey,"144,749","1,635","4,007",55,"104,030","2,315","36,712",963 (3%),"36,712",3%,"1,508,824","34,821"
iran,"114,533","1,808","6,854",71,"90,539","1,111","17,140","2,758 (16%)","17,140",6%,"643,772","14,238"
china,"82,929",0,"4,633",0,"78,195",0,101,9 (9%),101,6%,0,0
india,"81,997","3,942","2,649",98,"27,969","1,569","51,379",0 (0%),"51,379",3%,"1,947,041","92,791"
peru,"80,604","4,298","2,267",98,"25,151",827,"53,186",842 (2%),"53,186",3%,"587,292","33,990"
canada,"74,054",548,"5,581",157,"36,091",927,"32,382",502 (2%),"32,382",8%,"1,169,380","5,564"
belgium,"54,288",307,"8,903",60,"14,111",174,"31,274",407 (1%),"31,274",16%,"623,628","18,391"
saudi-arabia,"46,869","2,039",283,10,"19,051","1,429","27,535",156 (1%),"27,535",1%,"513,587","16,639"
netherlands,"43,481",270,"5,590",28,0,0,"37,891",410 (1%),"37,891",13%,"282,776","7,056"
mexico,"40,186","1,862","4,220",294,"26,990","1,055","8,976",378 (4%),"8,976",11%,"142,204",0
chile,"37,040","2,659",368,22,"15,655",790,"21,017",663 (3%),"21,017",1%,"325,417","11,667"
pakistan,"35,788",490,770,9,"9,695",796,"25,323",111 (0%),"25,323",2%,"330,750","13,051"
ecuador,"30,502",16,"2,338",4,"3,433",0,"24,731",196 (1%),"24,731",8%,"88,923","1,887"
switzerland,"30,463",50,"1,872",2,"27,100",0,"1,491",79 (5%),"1,491",6%,"328,163","6,079"
sweden,"28,582",673,"3,529",69,"4,971",0,"20,082",351 (2%),"20,082",12%,"177,500",0
portugal,"28,319",187,"1,184",9,"3,198",16,"23,937",108 (0%),"23,937",4%,"582,341","16,169"
qatar,"28,272","1,733",14,0,"3,356",213,"24,902",72 (0%),"24,902",0%,"143,938","4,811"
belarus,"26,772",947,151,5,"8,168",457,"18,453",92 (0%),"18,453",1%,"308,156","11,776"
singapore,"26,098",752,21,0,"5,973","1,164","20,104",20 (0%),"20,104",0%,"224,262",0
ireland,"23,827",426,"1,506",9,"19,470",0,"2,851",69 (2%),"2,851",6%,"258,808",0
united-arab-emirates,"21,084",698,208,2,"6,930",407,"13,946",1 (0%),"13,946",1%,"1,560,923","60,923"
bangladesh,"18,863","1,041",283,14,"3,361",0,"15,219",1 (0%),"15,219",2%,"151,930","7,392"
poland,"17,615",411,883,22,"6,696",286,"10,036",160 (2%),"10,036",5%,"554,357","26,235"
ukraine,"16,847",422,456,17,"4,143",427,"12,248",222 (2%),"12,248",3%,"202,495","10,248"
israel,"16,579",31,265,1,"12,521",289,"3,793",62 (2%),"3,793",2%,"485,922","8,771"
romania,"16,247",245,"1,053",17,"9,053","1,092","6,141",225 (4%),"6,141",6%,"286,217","8,413"
austria,"16,058",61,626,2,"14,405",101,"1,027",54 (5%),"1,027",4%,"344,606","8,354"
japan,"16,049",81,678,21,"8,920",389,"6,451",243 (4%),"6,451",4%,"223,667",18
indonesia,"16,006",568,"1,043",15,"3,518",231,"11,445",0 (0%),"11,445",7%,"173,690","4,495"
colombia,"13,610",680,525,16,"3,358",225,"9,727",130 (1%),"9,727",4%,"165,738",0
south-africa,"12,739",665,238,19,"5,676",931,"6,825",119 (2%),"6,825",2%,"403,018","16,666"
kuwait,"11,975",947,88,6,"3,451",188,"8,436",175 (2%),"8,436",1%,"231,930","4,930"
philippines,"11,876",258,790,18,"2,337",86,"8,749",77 (1%),"8,749",7%,"189,469",820
dominican-republic,"11,320",124,422,13,"3,351",130,"7,547",131 (2%),"7,547",4%,"47,774","5,159"
south-korea,"10,991",29,260,1,"9,762",67,969,55 (6%),969,2%,"711,484","15,564"
egypt,"10,829",398,571,15,"2,626",140,"7,632",41 (1%),"7,632",5%,"105,000","15,000"
denmark,"10,713",0,537,4,"8,805",0,"1,371",35 (3%),"1,371",5%,"357,986","12,274"
serbia,"10,374",79,224,2,"4,084",260,"6,066",22 (0%),"6,066",2%,"162,797","6,194"
panama,"8,944",161,256,4,"6,067",46,"2,621",87 (3%),"2,621",3%,"45,873","1,312"
czechia,"8,351",82,293,3,"5,241",194,"2,817",42 (1%),"2,817",4%,"334,714","7,760"
norway,"8,196",21,232,3,32,0,"7,932",23 (0%),"7,932",3%,"212,655","3,781"
argentina,"7,134",255,353,24,"2,385",119,"4,396",170 (4%),"4,396",5%,"93,673","3,199"
australia,"6,989",9,98,0,"6,301",30,590,18 (3%),590,1%,"943,480","34,455"
malaysia,"6,819",40,112,1,"5,351",70,"1,356",16 (1%),"1,356",2%,"271,721",0
morocco,"6,607",95,190,2,"3,310",179,"3,107",1 (0%),"3,107",3%,"77,922","2,052"
algeria,"6,442",189,529,7,"3,158",100,"2,755",22 (1%),"2,755",8%,"6,500",0
bahrain,"6,198",382,10,0,"2,353",148,"3,835",4 (0%),"3,835",0%,"214,084","8,514"
finland,"6,145",91,287,3,"4,300",0,"1,558",33 (2%),"1,558",5%,"137,000","3,800"
afghanistan,"5,639",413,136,4,691,43,"4,812",7 (0%),"4,812",2%,"19,732","1,008"
kazakhstan,"5,571",154,32,0,"2,531",123,"3,008",31 (1%),"3,008",1%,"459,736","20,241"
moldova,"5,553",147,194,9,"2,228",52,"3,131",251 (8%),"3,131",3%,"20,447",0
ghana,"5,530",122,24,0,674,160,"4,832",5 (0%),"4,832",0%,"167,704","3,252"
nigeria,"5,162",191,167,3,"1,180",110,"3,815",7 (0%),"3,815",3%,"30,657","1,249"
oman,"4,341",322,18,1,"1,303",14,"3,020",31 (1%),"3,020",0%,"61,000","11,000"
luxembourg,"3,915",11,103,0,"3,665",36,147,11 (7%),147,3%,"58,727","1,040"
armenia,"3,860",142,49,1,"1,572",72,"2,239",10 (0%),"2,239",1%,"36,016","1,250"
hungary,"3,380",39,436,6,"1,169",67,"1,775",49 (3%),"1,775",13%,"123,258","4,758"
bolivia,"3,148",184,142,14,339,26,"2,667",3 (0%),"2,667",5%,"7,651",0
iraq,"3,143",111,115,0,"2,028",62,"1,000",0 (0%),"1,000",4%,"140,573","3,933"
thailand,"3,018",1,56,0,"2,850",6,112,61 (54%),112,2%,"286,008",0
cameroon,"2,954",154,139,3,"1,553",10,"1,262",28 (2%),"1,262",5%,0,0
azerbaijan,"2,879",121,35,0,"1,833",44,"1,011",29 (3%),"1,011",1%,"214,291","5,745"
greece,"2,770",10,156,1,"1,374",0,"1,240",24 (2%),"1,240",6%,"116,233","4,191"
uzbekistan,"2,645",33,11,0,"2,136",60,498,8 (2%),498,0%,"325,000",0
guinea,"2,473",99,15,1,895,39,"1,563",18 (1%),"1,563",1%,"10,304","10,304"
honduras,"2,255",175,123,2,237,26,"1,895",10 (1%),"1,895",5%,"5,653",0
croatia,"2,221",8,94,0,"1,850",16,277,7 (3%),277,4%,"50,340","1,603"
bosnia-and-herzegovina,"2,218",37,122,2,"1,272",44,824,4 (0%),824,6%,"45,810","1,430"
senegal,"2,189",84,23,2,842,60,"1,324",6 (0%),"1,324",1%,"24,599",0
bulgaria,"2,100",31,99,3,531,32,"1,470",51 (3%),"1,470",5%,"61,711","1,611"
ivory-coast,"1,971",59,24,0,930,28,"1,017",0 (0%),"1,017",1%,"15,260",0
cuba,"1,830",20,79,0,"1,383",57,368,9 (2%),368,4%,"75,142","2,013"
sudan,"1,818",157,90,10,198,25,"1,530",0 (0%),"1,530",5%,0,0
iceland,"1,802",1,10,0,"1,780",4,12,0 (0%),12,1%,"55,075",284
estonia,"1,758",7,62,1,909,132,787,5 (1%),787,4%,"67,130","1,028"
north-macedonia,"1,723",29,95,0,"1,235",6,393,21 (5%),393,6%,"20,088",349
lithuania,"1,511",6,54,0,934,26,523,17 (3%),523,4%,"208,253","7,989"
new-zealand,"1,497",0,21,0,"1,402",4,74,2 (3%),74,1%,"203,045","5,961"
slovakia,"1,477",8,27,0,"1,112",52,338,5 (1%),338,2%,"131,910","4,876"
slovenia,"1,464",1,103,0,267,7,"1,094",7 (1%),"1,094",7%,"66,678",984
guatemala,"1,342",143,29,2,121,1,"1,192",5 (0%),"1,192",2%,"7,200",0
somalia,"1,284",65,53,1,135,5,"1,096",2 (0%),"1,096",4%,0,0
djibouti,"1,284",16,3,0,905,5,376,0 (0%),376,0%,"16,647",223
congo-kinshasa,"1,242",73,50,0,157,9,"1,035",0 (0%),"1,035",4%,0,0
mayotte,"1,210",67,16,2,627,0,567,10 (2%),567,1%,"5,000",200
el-salvador,"1,112",75,23,3,405,31,684,19 (3%),684,2%,"48,913","2,082"
gabon,"1,104",241,10,1,182,45,912,13 (1%),912,1%,"5,530",0
kyrgyzstan,"1,082",38,12,0,735,9,335,13 (4%),335,1%,"59,490",0
hong-kong,"1,052",1,4,0,"1,009",1,39,1 (3%),39,0%,"168,291",0
tunisia,"1,032",0,45,0,740,13,247,5 (2%),247,4%,"33,880",614
maldives,982,27,4,0,45,5,933,2 (0%),933,0%,"11,775",0
latvia,962,11,19,0,627,0,316,2 (1%),316,2%,"83,275","2,029"
kosovo,944,25,29,0,690,19,225,0 (0%),225,3%,0,0
sri-lanka,925,32,9,0,445,63,471,1 (0%),471,1%,"39,629",889
guinea-bissau,913,77,3,0,26,0,884,0 (0%),884,0%,"1,500",0
tajikistan,907,106,29,6,0,0,878,0 (0%),878,3%,0,0
cyprus,907,2,17,0,481,32,409,10 (2%),409,2%,"81,942","1,658"
albania,898,18,31,0,694,6,173,1 (1%),173,3%,"11,239",191
lebanon,886,8,26,0,236,0,624,4 (1%),624,3%,"56,385","1,691"
niger,876,16,50,1,677,19,149,0 (0%),149,6%,"5,723",32
costa-rica,830,15,8,1,535,8,287,4 (1%),287,1%,"18,388",348
mali,779,21,46,2,436,24,297,0 (0%),297,6%,"2,498",0
burkina-faso,773,13,51,1,592,8,130,0 (0%),130,7%,0,0
andorra,761,1,49,0,596,20,116,3 (3%),116,6%,"1,673",0
kenya,758,21,42,2,284,3,432,1 (0%),432,6%,"36,918","1,486"
paraguay,754,14,11,0,184,2,559,0 (0%),559,1%,"18,184",595
uruguay,724,5,19,0,547,2,158,7 (4%),158,3%,"31,209","1,000"
cruise-ship,712,0,13,0,651,0,48,4 (8%),48,2%,0,0
georgia,667,20,12,1,383,11,272,6 (2%),272,2%,"34,500",995
zambia,654,208,7,0,124,0,523,1 (0%),523,1%,"15,487","1,615"
san-marino,648,5,41,0,172,11,435,1 (0%),435,6%,"3,300",99
jordan,586,4,9,0,393,1,184,5 (3%),184,2%,"131,985","4,678"
equatorial-guinea,583,61,7,1,13,0,563,0 (0%),563,1%,854,0
channel-islands,548,1,43,1,456,1,49,0 (0%),49,8%,"5,342",0
malta,522,14,6,0,443,7,73,1 (1%),73,1%,"45,967",168
jamaica,509,2,9,0,113,13,387,0 (0%),387,2%,"7,552",87
tanzania,509,0,21,0,183,0,305,7 (2%),305,4%,0,0
venezuela,440,17,10,0,220,0,210,2 (1%),210,2%,"525,902",0
taiwan,440,0,7,0,375,3,58,0 (0%),58,2%,"68,107",0
réunion,440,1,0,0,354,0,86,4 (5%),86,0%,"17,200",0
sierra-leone,408,21,26,0,97,0,285,0 (0%),285,6%,0,0
chad,399,27,46,4,83,5,270,0 (0%),270,12%,0,0
congo-brazzaville,391,58,15,4,87,34,289,0 (0%),289,4%,0,0
palestine,375,0,2,0,310,2,63,0 (0%),63,1%,"43,566",0
benin,339,12,2,0,83,0,254,0 (0%),254,1%,"25,471",0
isle-of-man,332,1,23,0,272,0,37,20 (54%),37,7%,"3,912",59
mauritius,332,0,10,0,322,0,0,0 (nan%),0,3%,"69,773",0
montenegro,324,0,9,0,307,9,8,2 (25%),8,3%,"10,167",0
cabo-verde,315,26,2,0,67,6,246,0 (0%),246,1%,791,0
vietnam,312,24,0,0,260,8,52,2 (4%),52,0%,"275,000",0
rwanda,287,1,0,0,164,11,123,0 (0%),123,0%,"44,245",866
ethiopia,272,9,5,0,108,0,159,0 (0%),159,2%,"45,278","3,589"
nepal,246,3,0,0,35,0,211,0 (0%),211,0%,"81,685",26
togo,238,19,11,0,96,0,131,0 (0%),131,5%,"11,796",422
sao-tome-and-principe,235,15,7,1,4,0,224,0 (0%),224,3%,175,0
haiti,234,15,18,0,17,0,199,0 (0%),199,8%,"1,408",112
madagascar,230,18,0,0,108,1,122,1 (1%),122,0%,"5,670",0
liberia,215,2,20,0,105,4,90,0 (0%),90,9%,0,0
south-sudan,203,47,0,0,2,0,201,0 (0%),201,0%,"1,247",0
martinique,189,2,14,0,91,0,84,2 (2%),84,7%,0,0
eswatini,187,3,2,0,48,20,137,0 (0%),137,1%,"2,262",0
faroe-islands,187,0,0,0,187,0,0,0 (nan%),0,0%,"8,638",84
myanmar,181,1,6,0,79,3,96,0 (0%),96,3%,"12,061",239
french-guiana,164,11,1,0,124,0,39,0 (0%),39,1%,0,0
uganda,160,21,0,0,63,8,97,0 (0%),97,0%,"67,559","4,388"
guadeloupe,155,1,13,0,109,5,33,4 (12%),33,8%,0,0
gibraltar,147,0,0,0,144,0,3,0 (0%),3,0%,"4,750",398
car,143,0,0,0,10,0,133,0 (0%),133,0%,"3,498",0
brunei,141,0,1,0,134,0,6,2 (33%),6,1%,"16,350",313
cambodia,122,0,0,0,121,0,1,1 (100%),1,0%,"14,156",0
bermuda,122,1,9,1,66,0,47,2 (4%),47,7%,"4,691",49
trinidad-and-tobago,116,0,8,0,107,0,1,0 (0%),1,7%,"2,428",70
mozambique,115,11,0,0,35,1,80,0 (0%),80,0%,"5,119",754
guyana,113,0,10,0,41,5,62,3 (5%),62,9%,"1,020",34
aruba,101,0,3,0,89,0,9,4 (44%),9,3%,"1,888",14
mongolia,98,56,0,0,15,0,83,2 (2%),83,0%,"10,162",375
monaco,96,0,4,0,87,2,5,1 (20%),5,4%,0,0
bahamas,96,3,11,0,41,2,44,1 (2%),44,11%,"1,700",66
cayman-islands,93,7,1,0,54,0,38,3 (8%),38,1%,"5,342",449
barbados,85,0,7,0,65,8,13,4 (31%),13,8%,"3,323",138
yemen,85,15,12,0,1,0,72,0 (0%),72,14%,120,0
liechtenstein,82,0,1,0,55,0,26,0 (0%),26,1%,900,0
sint-maarten,76,0,15,0,46,0,15,7 (47%),15,20%,329,0
libya,64,0,3,0,28,0,33,0 (0%),33,5%,"3,253",0
malawi,63,6,3,0,24,0,36,1 (3%),36,5%,"1,363",26
syria,48,1,3,0,29,0,16,0 (0%),16,6%,0,0
angola,48,3,2,0,14,0,32,0 (0%),32,4%,"6,136","3,136"
macau,45,0,0,0,43,1,2,1 (50%),2,0%,0,0
eritrea,39,0,0,0,38,0,1,0 (0%),1,0%,0,0
saint-martin,39,0,3,0,30,0,6,1 (17%),6,8%,0,0
zimbabwe,37,1,4,0,12,3,21,0 (0%),21,11%,"20,537",0
nicaragua,25,0,8,0,7,0,10,0 (0%),10,32%,0,0
antigua-and-barbuda,25,0,3,0,19,0,3,1 (33%),3,12%,183,0
timor-leste,24,0,0,0,21,0,3,0 (0%),3,0%,738,0
botswana,24,0,1,0,17,0,6,0 (0%),6,4%,"11,495",0
gambia,23,1,1,0,10,0,12,0 (0%),12,4%,"1,317",79
grenada,21,0,0,0,13,0,8,4 (50%),8,0%,"1,406",0
mauritania,20,5,2,0,7,1,11,0 (0%),11,10%,"2,015",0
bhutan,19,8,0,0,5,0,14,0 (0%),14,0%,"12,932",677
laos,19,0,0,0,14,1,5,0 (0%),5,0%,"3,975",101
new-caledonia,18,0,0,0,18,0,0,0 (nan%),0,0%,"5,454",0
belize,18,0,2,0,16,0,0,0 (nan%),0,11%,"1,043",0
saint-lucia,18,0,0,0,18,1,0,0 (nan%),0,0%,727,107
fiji,18,0,0,0,14,0,4,0 (0%),4,0%,"1,300",0
st-vincent-grenadines,17,0,0,0,12,0,5,0 (0%),5,0%,155,0
dominica,16,0,0,0,15,0,1,0 (0%),1,0%,420,0
namibia,16,0,0,0,11,0,5,0 (0%),5,0%,"1,543",0
curaçao,16,0,1,0,14,0,1,0 (0%),1,6%,389,0
saint-kitts-and-nevis,15,0,0,0,14,0,1,0 (0%),1,0%,327,0
burundi,15,0,1,0,7,0,7,0 (0%),7,7%,284,0
falkland-islands,13,0,0,0,13,0,0,0 (nan%),0,0%,402,0
turks-and-caicos,12,0,1,0,10,2,1,0 (0%),1,8%,109,0
vatican-city,12,0,0,0,2,0,10,0 (0%),10,0%,0,0
seychelles,11,0,0,0,10,0,1,0 (0%),1,0%,0,0
montserrat,11,0,1,0,8,0,2,1 (50%),2,9%,36,0
greenland,11,0,0,0,11,0,0,0 (nan%),0,0%,"1,505",0
comoros,11,0,1,0,0,0,10,0 (0%),10,9%,0,0
suriname,10,0,1,0,9,0,0,0 (nan%),0,10%,404,0
ms-zaandam,9,0,2,0,0,0,7,0 (0%),7,22%,0,0
papua-new-guinea,8,0,0,0,8,0,0,0 (nan%),0,0%,"2,402",0
british-virgin-islands,7,0,1,0,4,0,2,0 (0%),2,14%,167,0
st-barth,6,0,0,0,6,0,0,0 (nan%),0,0%,0,0
western-sahara,6,0,0,0,6,0,0,0 (nan%),0,0%,0,0
caribbean-netherlands,6,0,0,0,6,6,0,0 (nan%),0,0%,357,247
anguilla,3,0,0,0,3,0,0,0 (nan%),0,0%,0,0
lesotho,1,1,0,0,0,0,1,0 (0%),1,0%,0,0
saint-pierre-miquelon,1,0,0,0,1,0,0,0 (nan%),0,0%,0,0
united-states,"1,482,863","26,715","88,471","1,580","326,031","8,977","1,068,361","16,139 (2%)","1,068,361",6%,"11,076,987","483,898"
spain,"274,367","1,721","27,459",138,"188,967","2,487","57,941","1,320 (2%)","57,941",10%,"2,467,761",0
russia,"262,843","10,598","2,418",113,"58,226","4,696","202,199","2,300 (1%)","202,199",1%,"6,413,948","225,846"
united-kingdom,"237,260","3,561","34,041",384,457,1,"202,762","1,559 (1%)","202,762",14%,"2,353,078","133,797"
italy,"223,885",789,"31,610",242,"120,205","4,917","72,070",808 (1%),"72,070",14%,"2,875,680","68,176"
brazil,"218,223","15,305","14,817",824,"84,970","5,491","118,436","8,318 (7%)","118,436",7%,"735,224",0
france,"179,506",636,"27,529",104,"60,448",843,"91,529","2,203 (2%)","91,529",15%,"1,384,633",0
germany,"175,699",724,"8,001",73,"151,700","1,400","15,998","1,294 (8%)","15,998",5%,"3,147,771",0
turkey,"146,457","1,708","4,055",48,"106,133","2,103","36,269",944 (3%),"36,269",3%,"1,547,389","38,565"
iran,"116,635","2,102","6,902",48,"91,836","1,297","17,897","2,727 (15%)","17,897",6%,"658,604","14,832"
india,"85,784","3,787","2,753",104,"30,234","2,265","52,797",0 (0%),"52,797",3%,"2,039,952","92,911"
peru,"84,495","3,891","2,392",125,"27,147","1,996","54,956",851 (2%),"54,956",3%,"605,383","18,091"
china,"82,933",4,"4,633",0,"78,209",14,91,11 (12%),91,6%,0,0
canada,"75,035",981,"5,647",66,"36,895",804,"32,493",502 (2%),"32,493",8%,"1,225,049","55,669"
belgium,"54,644",356,"8,959",56,"14,301",190,"31,384",380 (1%),"31,384",16%,"645,314","21,686"
saudi-arabia,"49,176","2,307",292,9,"21,869","2,818","27,015",167 (1%),"27,015",1%,"530,265","16,678"
netherlands,"43,681",200,"5,643",53,0,0,"38,038",378 (1%),"38,038",13%,"287,943","5,167"
mexico,"42,595","2,409","4,477",257,"28,475","1,485","9,643",378 (4%),"9,643",11%,"155,932","13,728"
chile,"39,542","2,502",394,26,"16,614",959,"22,534",584 (3%),"22,534",1%,"341,347","15,930"
pakistan,"37,218","1,430",803,33,"10,155",460,"26,260",111 (0%),"26,260",2%,"344,450","13,700"
ecuador,"31,467",965,"2,594",256,"3,433",0,"25,440",197 (1%),"25,440",8%,"89,817",894
switzerland,"30,514",51,"1,878",6,"27,100",0,"1,536",69 (4%),"1,536",6%,"334,274","6,111"
qatar,"29,425","1,153",14,0,"3,546",190,"25,865",72 (0%),"25,865",0%,"148,173","4,235"
sweden,"29,207",625,"3,646",117,"4,971",0,"20,590",351 (2%),"20,590",12%,"177,500",0
portugal,"28,583",264,"1,190",6,"3,328",130,"24,065",112 (0%),"24,065",4%,"600,061","17,720"
belarus,"27,730",958,156,5,"8,807",639,"18,767",92 (0%),"18,767",1%,"321,705","13,549"
singapore,"26,891",793,21,0,"7,248","1,275","19,622",18 (0%),"19,622",0%,"224,262",0
ireland,"23,956",129,"1,518",12,"19,470",0,"2,968",69 (2%),"2,968",6%,"258,808",0
united-arab-emirates,"21,831",747,210,2,"7,328",398,"14,293",1 (0%),"14,293",1%,"1,560,923",0
bangladesh,"20,065","1,202",298,15,"3,882",521,"15,885",1 (0%),"15,885",1%,"160,512","8,582"
poland,"18,016",401,907,24,"6,918",222,"10,191",160 (2%),"10,191",5%,"576,276","21,919"
ukraine,"17,330",483,476,20,"4,473",330,"12,381",225 (2%),"12,381",3%,"211,614","9,119"
israel,"16,589",10,266,1,"12,587",66,"3,736",60 (2%),"3,736",2%,"485,922",0
indonesia,"16,496",490,"1,076",33,"3,803",285,"11,617",0 (0%),"11,617",7%,"178,602","4,912"
romania,"16,437",190,"1,070",17,"9,370",317,"5,997",219 (4%),"5,997",7%,"294,601","8,384"
japan,"16,203",83,713,16,"10,338",470,"5,152",245 (5%),"5,152",4%,"233,144",0
austria,"16,109",51,628,2,"14,471",66,"1,010",47 (5%),"1,010",4%,"351,351","6,745"
colombia,"14,216",606,546,21,"3,460",102,"10,210",137 (1%),"10,210",4%,"177,050","11,312"
south-africa,"13,524",785,247,9,"6,083",407,"7,194",119 (2%),"7,194",2%,"421,555","18,537"
kuwait,"12,860",885,96,8,"3,640",189,"9,124",190 (2%),"9,124",1%,"236,004","4,074"
philippines,"12,091",215,806,16,"2,460",123,"8,825",77 (1%),"8,825",7%,"191,963","2,494"
dominican-republic,"11,739",419,424,2,"3,557",206,"7,758",127 (2%),"7,758",4%,"50,108","2,334"
egypt,"11,228",399,592,21,"2,799",173,"7,837",41 (1%),"7,837",5%,"135,000","30,000"
south-korea,"11,018",27,260,0,"9,821",59,937,55 (6%),937,2%,"726,747","15,263"
denmark,"10,791",78,537,0,"8,959",154,"1,295",32 (2%),"1,295",5%,"368,889","10,903"
serbia,"10,438",64,225,1,"4,301",217,"5,912",20 (0%),"5,912",2%,"168,670","5,873"
panama,"9,118",174,260,4,"6,080",13,"2,778",72 (3%),"2,778",3%,"46,898","1,025"
czechia,"8,406",55,295,2,"5,381",140,"2,730",37 (1%),"2,730",4%,"342,131","7,417"
norway,"8,219",23,232,0,32,0,"7,955",20 (0%),"7,955",3%,"216,350","3,695"
argentina,"7,134",255,353,24,"2,385",119,"4,396",170 (4%),"4,396",5%,"93,673","3,199"
australia,"7,019",30,98,0,"6,337",36,584,17 (3%),584,1%,"983,816","40,336"
malaysia,"6,855",36,112,0,"5,439",88,"1,304",14 (1%),"1,304",2%,"424,306","152,585"
morocco,"6,652",45,190,0,"3,400",90,"3,062",1 (0%),"3,062",3%,"81,616","3,694"
algeria,"6,629",187,536,7,"3,271",113,"2,822",22 (1%),"2,822",8%,"6,500",0
bahrain,"6,583",385,11,1,"2,640",287,"3,932",4 (0%),"3,932",0%,"222,542","8,458"
finland,"6,228",83,293,6,"5,000",700,935,32 (3%),935,5%,"140,600","3,600"
afghanistan,"6,053",414,153,17,745,54,"5,155",7 (0%),"5,155",3%,"20,854","1,122"
moldova,"5,745",192,202,8,"2,228",0,"3,315",251 (8%),"3,315",4%,"20,447",0
kazakhstan,"5,689",118,34,2,"2,707",176,"2,948",31 (1%),"2,948",1%,"483,236","23,500"
ghana,"5,530",122,24,0,674,160,"4,832",5 (0%),"4,832",0%,"167,704","3,252"
nigeria,"5,450",288,171,4,"1,320",140,"3,959",7 (0%),"3,959",3%,"30,657",0
oman,"4,625",284,20,2,"1,350",47,"3,255",31 (1%),"3,255",0%,"61,000",0
armenia,"4,044",184,52,3,"1,666",94,"2,326",10 (0%),"2,326",1%,"37,476","1,460"
luxembourg,"3,923",8,104,1,"3,682",17,137,11 (8%),137,3%,"59,987","1,260"
hungary,"3,417",37,442,6,"1,287",118,"1,688",46 (3%),"1,688",13%,"127,237","3,979"
bolivia,"3,372",224,152,10,356,17,"2,864",3 (0%),"2,864",5%,"7,651",0
iraq,"3,193",50,117,2,"2,089",61,987,0 (0%),987,4%,"140,573",0
thailand,"3,025",7,56,0,"2,854",4,115,61 (53%),115,2%,"286,008",0
azerbaijan,"2,980",101,36,1,"1,886",53,"1,058",37 (3%),"1,058",1%,"220,363","6,072"
cameroon,"2,954",154,139,3,"1,553",10,"1,262",28 (2%),"1,262",5%,0,0
greece,"2,810",40,160,4,"1,374",0,"1,276",23 (2%),"1,276",6%,"120,015","3,782"
uzbekistan,"2,686",41,11,0,"2,158",22,517,8 (2%),517,0%,"460,000","135,000"
guinea,"2,473",99,15,1,895,39,"1,563",18 (1%),"1,563",1%,"10,304","10,304"
honduras,"2,318",63,133,10,253,16,"1,932",10 (1%),"1,932",6%,"5,653",0
senegal,"2,310",121,25,2,890,48,"1,395",6 (0%),"1,395",1%,"24,599",0
bosnia-and-herzegovina,"2,236",18,128,6,"1,336",64,772,4 (1%),772,6%,"47,149","1,339"
croatia,"2,222",1,95,1,"1,869",19,258,8 (3%),258,4%,"51,568","1,228"
bulgaria,"2,138",38,102,3,545,14,"1,491",51 (3%),"1,491",5%,"63,319","1,608"
ivory-coast,"2,017",46,24,0,942,12,"1,051",0 (0%),"1,051",1%,"15,260",0
sudan,"1,964",146,91,1,205,7,"1,668",0 (0%),"1,668",5%,0,0
cuba,"1,840",10,79,0,"1,425",42,336,9 (3%),336,4%,"77,374","2,232"
iceland,"1,802",0,10,0,"1,780",0,12,0 (0%),12,1%,"55,626",551
estonia,"1,766",8,63,1,923,14,780,5 (1%),780,4%,"68,097",967
north-macedonia,"1,740",17,97,2,"1,251",16,392,21 (5%),392,6%,"20,548",460
lithuania,"1,523",12,54,0,965,31,504,17 (3%),504,4%,"216,247","7,994"
guatemala,"1,518",176,29,0,129,8,"1,360",5 (0%),"1,360",2%,"7,200",0
new-zealand,"1,498",1,21,0,"1,421",10,56,2 (4%),56,1%,"216,787","7,174"
slovakia,"1,480",3,27,0,"1,131",19,322,3 (1%),322,2%,"135,902","3,992"
slovenia,"1,465",1,103,0,270,3,"1,092",7 (1%),"1,092",7%,"67,701","1,023"
djibouti,"1,309",25,4,1,935,30,370,0 (0%),370,0%,"16,878",231
congo-kinshasa,"1,298",56,50,0,212,55,"1,036",0 (0%),"1,036",4%,0,0
somalia,"1,284",65,53,1,135,5,"1,096",2 (0%),"1,096",4%,0,0
el-salvador,"1,210",98,23,0,416,11,771,19 (2%),771,2%,"51,142","2,229"
mayotte,"1,210",67,16,2,627,0,567,10 (2%),567,1%,"5,000",200
gabon,"1,209",105,10,0,219,37,980,11 (1%),980,1%,"7,050","1,520"
tajikistan,"1,118",211,33,4,0,0,"1,085",0 (0%),"1,085",3%,0,0
kyrgyzstan,"1,111",29,14,2,745,10,352,13 (4%),352,1%,"59,490",0
hong-kong,"1,053",1,4,0,"1,019",10,30,1 (3%),30,0%,"168,291",0
tunisia,"1,032",0,45,0,770,30,217,3 (1%),217,4%,"36,523","2,643"
maldives,"1,031",49,4,0,49,4,978,2 (0%),978,0%,"11,775",0
latvia,970,8,19,0,662,35,289,3 (1%),289,2%,"85,431","2,156"
kosovo,944,25,29,0,690,19,225,0 (0%),225,3%,0,0
sri-lanka,935,10,9,0,477,32,449,1 (0%),449,1%,"39,629",0
